x_coord,y_coord,z_coord,grid_name,ghp_tree
-13.07345,-86.16157,0.1,{23},grid23_short_grass
-13.07345,-84.15781,0.1,{23},grid23_short_grass
-13.07345,-82.15406,0.1,{23},grid23_short_grass
-13.07345,-80.1503,0.1,{23},grid23_short_grass
-13.07345,-78.14654,0.1,{23},grid23_short_grass
-13.07345,-76.14278,0.1,{23},grid23_short_grass
-13.07345,-74.13903,0.1,{23},grid23_short_grass
-13.07345,-72.13527,0.1,{23},grid23_short_grass
-13.07345,-70.13151,0.1,{23},grid23_short_grass
-11.06215,-110.20666,0.1,{23},grid23_short_grass
-11.06215,-108.2029,0.1,{23},grid23_short_grass
-11.06215,-106.19915,0.1,{23},grid23_short_grass
-11.06215,-104.19539,0.1,{23},grid23_short_grass
-11.06215,-102.19163,0.1,{23},grid23_short_grass
-11.06215,-96.18036,0.1,{23},grid23_short_grass
-11.06215,-94.1766,0.1,{23},grid23_short_grass
-11.06215,-92.17284,0.1,{23},grid23_short_grass
-11.06215,-90.16909,0.1,{23},grid23_short_grass
-11.06215,-88.16533,0.1,{23},grid23_short_grass
-11.06215,-86.16157,0.1,{23},grid23_short_grass
-11.06215,-84.15781,0.1,{23},grid23_short_grass
-11.06215,-82.15406,0.1,{23},grid23_short_grass
-11.06215,-80.1503,0.1,{23},grid23_short_grass
-11.06215,-78.14654,0.1,{23},grid23_short_grass
-11.06215,-76.14278,0.1,{23},grid23_short_grass
-11.06215,-74.13903,0.1,{23},grid23_short_grass
-11.06215,-72.13527,0.1,{23},grid23_short_grass
-11.06215,-70.13151,0.1,{23},grid23_short_grass
-9.05085,-108.2029,0.1,{23},grid23_short_grass
-9.05085,-106.19915,0.1,{23},grid23_short_grass
-9.05085,-104.19539,0.1,{23},grid23_short_grass
-9.05085,-102.19163,0.1,{23},grid23_short_grass
-9.05085,-96.18036,0.1,{23},grid23_short_grass
-9.05085,-94.1766,0.1,{23},grid23_short_grass
-9.05085,-92.17284,0.1,{23},grid23_short_grass
-9.05085,-90.16909,0.1,{23},grid23_short_grass
-9.05085,-88.16533,0.1,{23},grid23_short_grass
-9.05085,-86.16157,0.1,{23},grid23_short_grass
-9.05085,-84.15781,0.1,{23},grid23_short_grass
-9.05085,-82.15406,0.1,{23},grid23_short_grass
-9.05085,-80.1503,0.1,{23},grid23_short_grass
-9.05085,-78.14654,0.1,{23},grid23_short_grass
-9.05085,-76.14278,0.1,{23},grid23_short_grass
-9.05085,-74.13903,0.1,{23},grid23_short_grass
-9.05085,-72.13527,0.1,{23},grid23_short_grass
-9.05085,-70.13151,0.1,{23},grid23_short_grass
-7.03955,-108.2029,0.1,{23},grid23_short_grass
-7.03955,-106.19915,0.1,{23},grid23_short_grass
-7.03955,-104.19539,0.1,{23},grid23_short_grass
-7.03955,-102.19163,0.1,{23},grid23_short_grass
-7.03955,-100.18787,0.1,{23},grid23_short_grass
-7.03955,-96.18036,0.1,{23},grid23_short_grass
-7.03955,-94.1766,0.1,{23},grid23_short_grass
-7.03955,-92.17284,0.1,{23},grid23_short_grass
-7.03955,-90.16909,0.1,{23},grid23_short_grass
-7.03955,-88.16533,0.1,{23},grid23_short_grass
-7.03955,-86.16157,0.1,{23},grid23_short_grass
-7.03955,-84.15781,0.1,{23},grid23_short_grass
-7.03955,-82.15406,0.1,{23},grid23_short_grass
-7.03955,-80.1503,0.1,{23},grid23_short_grass
-7.03955,-78.14654,0.1,{23},grid23_short_grass
-7.03955,-76.14278,0.1,{23},grid23_short_grass
-7.03955,-74.13903,0.1,{23},grid23_short_grass
-7.03955,-72.13527,0.1,{23},grid23_short_grass
-7.03955,-70.13151,0.1,{23},grid23_short_grass
-5.02825,-106.19915,0.1,{23},grid23_short_grass
-5.02825,-104.19539,0.1,{23},grid23_short_grass
-5.02825,-102.19163,0.1,{23},grid23_short_grass
-5.02825,-100.18787,0.1,{23},grid23_short_grass
-5.02825,-82.15406,0.1,{23},grid23_short_grass
-5.02825,-80.1503,0.1,{23},grid23_short_grass
-5.02825,-78.14654,0.1,{23},grid23_short_grass
-5.02825,-76.14278,0.1,{23},grid23_short_grass
-5.02825,-74.13903,0.1,{23},grid23_short_grass
-5.02825,-72.13527,0.1,{23},grid23_short_grass
-5.02825,-70.13151,0.1,{23},grid23_short_grass
-5.02825,-68.12775,0.1,{23},grid23_short_grass
-3.01695,-106.19915,0.1,{23},grid23_short_grass
-3.01695,-104.19539,0.1,{23},grid23_short_grass
-3.01695,-102.19163,0.1,{23},grid23_short_grass
-3.01695,-100.18787,0.1,{23},grid23_short_grass
-3.01695,-82.15406,0.1,{23},grid23_short_grass
-3.01695,-80.1503,0.1,{23},grid23_short_grass
-3.01695,-78.14654,0.1,{23},grid23_short_grass
-3.01695,-76.14278,0.1,{23},grid23_short_grass
-3.01695,-74.13903,0.1,{23},grid23_short_grass
-3.01695,-72.13527,0.1,{23},grid23_short_grass
-3.01695,-70.13151,0.1,{23},grid23_short_grass
-3.01695,-68.12775,0.1,{23},grid23_short_grass
-1.00565,-106.19915,0.1,{23},grid23_short_grass
-1.00565,-104.19539,0.1,{23},grid23_short_grass
-1.00565,-102.19163,0.1,{23},grid23_short_grass
-1.00565,-100.18787,0.1,{23},grid23_short_grass
-1.00565,-82.15406,0.1,{23},grid23_short_grass
-1.00565,-80.1503,0.1,{23},grid23_short_grass
-1.00565,-78.14654,0.1,{23},grid23_short_grass
-1.00565,-76.14278,0.1,{23},grid23_short_grass
-1.00565,-74.13903,0.1,{23},grid23_short_grass
-1.00565,-72.13527,0.1,{23},grid23_short_grass
-1.00565,-70.13151,0.1,{23},grid23_short_grass
-1.00565,-68.12775,0.1,{23},grid23_short_grass
1.00565,-106.19915,0.1,{23},grid23_short_grass
1.00565,-104.19539,0.1,{23},grid23_short_grass
1.00565,-102.19163,0.1,{23},grid23_short_grass
1.00565,-100.18787,0.1,{23},grid23_short_grass
1.00565,-98.18412,0.1,{23},grid23_short_grass
1.00565,-96.18036,0.1,{23},grid23_short_grass
1.00565,-82.15406,0.1,{23},grid23_short_grass
1.00565,-80.1503,0.1,{23},grid23_short_grass
1.00565,-78.14654,0.1,{23},grid23_short_grass
1.00565,-76.14278,0.1,{23},grid23_short_grass
1.00565,-74.13903,0.1,{23},grid23_short_grass
1.00565,-72.13527,0.1,{23},grid23_short_grass
1.00565,-70.13151,0.1,{23},grid23_short_grass
1.00565,-68.12775,0.1,{23},grid23_short_grass
1.00565,-66.124,0.1,{23},grid23_short_grass
3.01695,-106.19915,0.1,{23},grid23_short_grass
3.01695,-104.19539,0.1,{23},grid23_short_grass
3.01695,-102.19163,0.1,{23},grid23_short_grass
3.01695,-100.18787,0.1,{23},grid23_short_grass
3.01695,-98.18412,0.1,{23},grid23_short_grass
3.01695,-96.18036,0.1,{23},grid23_short_grass
3.01695,-72.13527,0.1,{23},grid23_short_grass
3.01695,-70.13151,0.1,{23},grid23_short_grass
3.01695,-68.12775,0.1,{23},grid23_short_grass
3.01695,-66.124,0.1,{23},grid23_short_grass
5.02825,-104.19539,0.1,{23},grid23_short_grass
5.02825,-102.19163,0.1,{23},grid23_short_grass
5.02825,-100.18787,0.1,{23},grid23_short_grass
5.02825,-98.18412,0.1,{23},grid23_short_grass
5.02825,-96.18036,0.1,{23},grid23_short_grass
5.02825,-72.13527,0.1,{23},grid23_short_grass
5.02825,-70.13151,0.1,{23},grid23_short_grass
5.02825,-68.12775,0.1,{23},grid23_short_grass
5.02825,-66.124,0.1,{23},grid23_short_grass
5.02825,-64.12024,0.1,{23},grid23_short_grass
7.03955,-104.19539,0.1,{23},grid23_short_grass
7.03955,-102.19163,0.1,{23},grid23_short_grass
7.03955,-100.18787,0.1,{23},grid23_short_grass
7.03955,-98.18412,0.1,{23},grid23_short_grass
7.03955,-96.18036,0.1,{23},grid23_short_grass
7.03955,-94.1766,0.1,{23},grid23_short_grass
7.03955,-72.13527,0.1,{23},grid23_short_grass
7.03955,-70.13151,0.1,{23},grid23_short_grass
7.03955,-68.12775,0.1,{23},grid23_short_grass
7.03955,-66.124,0.1,{23},grid23_short_grass
7.03955,-64.12024,0.1,{23},grid23_short_grass
9.05085,-104.19539,0.1,{23},grid23_short_grass
9.05085,-102.19163,0.1,{23},grid23_short_grass
9.05085,-100.18787,0.1,{23},grid23_short_grass
9.05085,-98.18412,0.1,{23},grid23_short_grass
9.05085,-96.18036,0.1,{23},grid23_short_grass
9.05085,-94.1766,0.1,{23},grid23_short_grass
9.05085,-72.13527,0.1,{23},grid23_short_grass
9.05085,-70.13151,0.1,{23},grid23_short_grass
9.05085,-68.12775,0.1,{23},grid23_short_grass
9.05085,-66.124,0.1,{23},grid23_short_grass
9.05085,-64.12024,0.1,{23},grid23_short_grass
11.06215,-102.19163,0.1,{23},grid23_short_grass
11.06215,-100.18787,0.1,{23},grid23_short_grass
11.06215,-98.18412,0.1,{23},grid23_short_grass
11.06215,-96.18036,0.1,{23},grid23_short_grass
11.06215,-94.1766,0.1,{23},grid23_short_grass
11.06215,-72.13527,0.1,{23},grid23_short_grass
11.06215,-70.13151,0.1,{23},grid23_short_grass
11.06215,-68.12775,0.1,{23},grid23_short_grass
11.06215,-66.124,0.1,{23},grid23_short_grass
11.06215,-64.12024,0.1,{23},grid23_short_grass
11.06215,-62.11648,0.1,{23},grid23_short_grass
13.07345,-102.19163,0.1,{23},grid23_short_grass
13.07345,-100.18787,0.1,{23},grid23_short_grass
13.07345,-98.18412,0.1,{23},grid23_short_grass
13.07345,-96.18036,0.1,{23},grid23_short_grass
13.07345,-94.1766,0.1,{23},grid23_short_grass
13.07345,-74.13903,0.1,{23},grid23_short_grass
13.07345,-72.13527,0.1,{23},grid23_short_grass
13.07345,-70.13151,0.1,{23},grid23_short_grass
13.07345,-68.12775,0.1,{23},grid23_short_grass
13.07345,-66.124,0.1,{23},grid23_short_grass
13.07345,-64.12024,0.1,{23},grid23_short_grass
13.07345,-62.11648,0.1,{23},grid23_short_grass
15.08476,-100.18787,0.1,{23},grid23_short_grass
15.08476,-98.18412,0.1,{23},grid23_short_grass
15.08476,-96.18036,0.1,{23},grid23_short_grass
15.08476,-94.1766,0.1,{23},grid23_short_grass
15.08476,-92.17284,0.1,{23},grid23_short_grass
15.08476,-90.16909,0.1,{23},grid23_short_grass
15.08476,-88.16533,0.1,{23},grid23_short_grass
15.08476,-74.13903,0.1,{23},grid23_short_grass
15.08476,-72.13527,0.1,{23},grid23_short_grass
15.08476,-70.13151,0.1,{23},grid23_short_grass
15.08476,-68.12775,0.1,{23},grid23_short_grass
15.08476,-66.124,0.1,{23},grid23_short_grass
15.08476,-64.12024,0.1,{23},grid23_short_grass
15.08476,-62.11648,0.1,{23},grid23_short_grass
17.09606,-100.18787,0.1,{23},grid23_short_grass
17.09606,-98.18412,0.1,{23},grid23_short_grass
17.09606,-96.18036,0.1,{23},grid23_short_grass
17.09606,-94.1766,0.1,{23},grid23_short_grass
17.09606,-92.17284,0.1,{23},grid23_short_grass
17.09606,-90.16909,0.1,{23},grid23_short_grass
17.09606,-88.16533,0.1,{23},grid23_short_grass
17.09606,-82.15406,0.1,{23},grid23_short_grass
17.09606,-80.1503,0.1,{23},grid23_short_grass
17.09606,-78.14654,0.1,{23},grid23_short_grass
17.09606,-76.14278,0.1,{23},grid23_short_grass
17.09606,-74.13903,0.1,{23},grid23_short_grass
17.09606,-72.13527,0.1,{23},grid23_short_grass
17.09606,-70.13151,0.1,{23},grid23_short_grass
17.09606,-68.12775,0.1,{23},grid23_short_grass
17.09606,-66.124,0.1,{23},grid23_short_grass
17.09606,-64.12024,0.1,{23},grid23_short_grass
17.09606,-62.11648,0.1,{23},grid23_short_grass
19.10736,-98.18412,0.1,{23},grid23_short_grass
19.10736,-96.18036,0.1,{23},grid23_short_grass
19.10736,-94.1766,0.1,{23},grid23_short_grass
19.10736,-92.17284,0.1,{23},grid23_short_grass
19.10736,-90.16909,0.1,{23},grid23_short_grass
19.10736,-88.16533,0.1,{23},grid23_short_grass
19.10736,-82.15406,0.1,{23},grid23_short_grass
19.10736,-80.1503,0.1,{23},grid23_short_grass
19.10736,-78.14654,0.1,{23},grid23_short_grass
19.10736,-76.14278,0.1,{23},grid23_short_grass
19.10736,-74.13903,0.1,{23},grid23_short_grass
19.10736,-72.13527,0.1,{23},grid23_short_grass
19.10736,-70.13151,0.1,{23},grid23_short_grass
19.10736,-68.12775,0.1,{23},grid23_short_grass
19.10736,-66.124,0.1,{23},grid23_short_grass
19.10736,-64.12024,0.1,{23},grid23_short_grass
19.10736,-62.11648,0.1,{23},grid23_short_grass
19.10736,-60.11273,0.1,{23},grid23_short_grass
21.11866,-96.18036,0.1,{23},grid23_short_grass
21.11866,-94.1766,0.1,{23},grid23_short_grass
21.11866,-92.17284,0.1,{23},grid23_short_grass
21.11866,-90.16909,0.1,{23},grid23_short_grass
21.11866,-88.16533,0.1,{23},grid23_short_grass
21.11866,-86.16157,0.1,{23},grid23_short_grass
21.11866,-84.15781,0.1,{23},grid23_short_grass
21.11866,-82.15406,0.1,{23},grid23_short_grass
21.11866,-80.1503,0.1,{23},grid23_short_grass
21.11866,-78.14654,0.1,{23},grid23_short_grass
21.11866,-76.14278,0.1,{23},grid23_short_grass
21.11866,-74.13903,0.1,{23},grid23_short_grass
21.11866,-72.13527,0.1,{23},grid23_short_grass
21.11866,-70.13151,0.1,{23},grid23_short_grass
21.11866,-68.12775,0.1,{23},grid23_short_grass
21.11866,-66.124,0.1,{23},grid23_short_grass
21.11866,-64.12024,0.1,{23},grid23_short_grass
21.11866,-62.11648,0.1,{23},grid23_short_grass
21.11866,-60.11273,0.1,{23},grid23_short_grass
23.12996,-94.1766,0.1,{23},grid23_short_grass
23.12996,-92.17284,0.1,{23},grid23_short_grass
23.12996,-90.16909,0.1,{23},grid23_short_grass
23.12996,-88.16533,0.1,{23},grid23_short_grass
23.12996,-86.16157,0.1,{23},grid23_short_grass
23.12996,-84.15781,0.1,{23},grid23_short_grass
23.12996,-82.15406,0.1,{23},grid23_short_grass
23.12996,-80.1503,0.1,{23},grid23_short_grass
23.12996,-78.14654,0.1,{23},grid23_short_grass
23.12996,-76.14278,0.1,{23},grid23_short_grass
23.12996,-74.13903,0.1,{23},grid23_short_grass
23.12996,-72.13527,0.1,{23},grid23_short_grass
23.12996,-70.13151,0.1,{23},grid23_short_grass
23.12996,-68.12775,0.1,{23},grid23_short_grass
23.12996,-66.124,0.1,{23},grid23_short_grass
23.12996,-64.12024,0.1,{23},grid23_short_grass
23.12996,-62.11648,0.1,{23},grid23_short_grass
23.12996,-60.11273,0.1,{23},grid23_short_grass
25.14126,-92.17284,0.1,{23},grid23_short_grass
25.14126,-90.16909,0.1,{23},grid23_short_grass
25.14126,-88.16533,0.1,{23},grid23_short_grass
25.14126,-86.16157,0.1,{23},grid23_short_grass
25.14126,-84.15781,0.1,{23},grid23_short_grass
25.14126,-82.15406,0.1,{23},grid23_short_grass
25.14126,-80.1503,0.1,{23},grid23_short_grass
25.14126,-78.14654,0.1,{23},grid23_short_grass
25.14126,-76.14278,0.1,{23},grid23_short_grass
25.14126,-74.13903,0.1,{23},grid23_short_grass
25.14126,-72.13527,0.1,{23},grid23_short_grass
25.14126,-70.13151,0.1,{23},grid23_short_grass
25.14126,-68.12775,0.1,{23},grid23_short_grass
25.14126,-66.124,0.1,{23},grid23_short_grass
25.14126,-64.12024,0.1,{23},grid23_short_grass
25.14126,-62.11648,0.1,{23},grid23_short_grass
27.15256,-90.16909,0.1,{23},grid23_short_grass
27.15256,-88.16533,0.1,{23},grid23_short_grass
27.15256,-86.16157,0.1,{23},grid23_short_grass
27.15256,-84.15781,0.1,{23},grid23_short_grass
27.15256,-82.15406,0.1,{23},grid23_short_grass
27.15256,-80.1503,0.1,{23},grid23_short_grass
27.15256,-78.14654,0.1,{23},grid23_short_grass
27.15256,-76.14278,0.1,{23},grid23_short_grass
27.15256,-74.13903,0.1,{23},grid23_short_grass
27.15256,-72.13527,0.1,{23},grid23_short_grass
27.15256,-70.13151,0.1,{23},grid23_short_grass
29.16386,-88.16533,0.1,{23},grid23_short_grass
29.16386,-86.16157,0.1,{23},grid23_short_grass
29.16386,-84.15781,0.1,{23},grid23_short_grass
29.16386,-82.15406,0.1,{23},grid23_short_grass
29.16386,-80.1503,0.1,{23},grid23_short_grass
29.16386,-78.14654,0.1,{23},grid23_short_grass
29.16386,-76.14278,0.1,{23},grid23_short_grass
29.16386,-74.13903,0.1,{23},grid23_short_grass
29.16386,-72.13527,0.1,{23},grid23_short_grass
29.16386,-70.13151,0.1,{23},grid23_short_grass
31.17516,-84.15781,0.1,{23},grid23_short_grass
31.17516,-82.15406,0.1,{23},grid23_short_grass
31.17516,-80.1503,0.1,{23},grid23_short_grass
31.17516,-78.14654,0.1,{23},grid23_short_grass
31.17516,-76.14278,0.1,{23},grid23_short_grass
-13.07345,-118.22169,0.1,{24},grid24_short_grass
-13.07345,-116.21793,0.1,{24},grid24_short_grass
-13.07345,-114.21418,0.1,{24},grid24_short_grass
-11.06215,-122.22921,0.1,{24},grid24_short_grass
-11.06215,-120.22545,0.1,{24},grid24_short_grass
-11.06215,-118.22169,0.1,{24},grid24_short_grass
-11.06215,-116.21793,0.1,{24},grid24_short_grass
-11.06215,-114.21418,0.1,{24},grid24_short_grass
-9.05085,-126.23672,0.1,{24},grid24_short_grass
-9.05085,-124.23296,0.1,{24},grid24_short_grass
-9.05085,-122.22921,0.1,{24},grid24_short_grass
-9.05085,-120.22545,0.1,{24},grid24_short_grass
-9.05085,-118.22169,0.1,{24},grid24_short_grass
-9.05085,-116.21793,0.1,{24},grid24_short_grass
-9.05085,-114.21418,0.1,{24},grid24_short_grass
-9.05085,-112.21042,0.1,{24},grid24_short_grass
-7.03955,-130.24423,0.1,{24},grid24_short_grass
-7.03955,-128.24048,0.1,{24},grid24_short_grass
-7.03955,-126.23672,0.1,{24},grid24_short_grass
-7.03955,-124.23296,0.1,{24},grid24_short_grass
-7.03955,-122.22921,0.1,{24},grid24_short_grass
-7.03955,-120.22545,0.1,{24},grid24_short_grass
-7.03955,-118.22169,0.1,{24},grid24_short_grass
-7.03955,-116.21793,0.1,{24},grid24_short_grass
-7.03955,-114.21418,0.1,{24},grid24_short_grass
-7.03955,-112.21042,0.1,{24},grid24_short_grass
-5.02825,-134.25175,0.1,{24},grid24_short_grass
-5.02825,-132.24799,0.1,{24},grid24_short_grass
-5.02825,-130.24423,0.1,{24},grid24_short_grass
-5.02825,-128.24048,0.1,{24},grid24_short_grass
-5.02825,-126.23672,0.1,{24},grid24_short_grass
-5.02825,-124.23296,0.1,{24},grid24_short_grass
-5.02825,-122.22921,0.1,{24},grid24_short_grass
-5.02825,-120.22545,0.1,{24},grid24_short_grass
-5.02825,-118.22169,0.1,{24},grid24_short_grass
-5.02825,-116.21793,0.1,{24},grid24_short_grass
-5.02825,-114.21418,0.1,{24},grid24_short_grass
-5.02825,-112.21042,0.1,{24},grid24_short_grass
-3.01695,-148.27805,0.1,{24},grid24_short_grass
-3.01695,-146.27429,0.1,{24},grid24_short_grass
-3.01695,-144.27054,0.1,{24},grid24_short_grass
-3.01695,-142.26678,0.1,{24},grid24_short_grass
-3.01695,-138.25926,0.1,{24},grid24_short_grass
-3.01695,-136.25551,0.1,{24},grid24_short_grass
-3.01695,-134.25175,0.1,{24},grid24_short_grass
-3.01695,-132.24799,0.1,{24},grid24_short_grass
-3.01695,-130.24423,0.1,{24},grid24_short_grass
-3.01695,-128.24048,0.1,{24},grid24_short_grass
-3.01695,-126.23672,0.1,{24},grid24_short_grass
-3.01695,-124.23296,0.1,{24},grid24_short_grass
-3.01695,-122.22921,0.1,{24},grid24_short_grass
-3.01695,-120.22545,0.1,{24},grid24_short_grass
-3.01695,-118.22169,0.1,{24},grid24_short_grass
-3.01695,-116.21793,0.1,{24},grid24_short_grass
-3.01695,-114.21418,0.1,{24},grid24_short_grass
-3.01695,-112.21042,0.1,{24},grid24_short_grass
-1.00565,-150.28181,0.1,{24},grid24_short_grass
-1.00565,-148.27805,0.1,{24},grid24_short_grass
-1.00565,-146.27429,0.1,{24},grid24_short_grass
-1.00565,-144.27054,0.1,{24},grid24_short_grass
-1.00565,-142.26678,0.1,{24},grid24_short_grass
-1.00565,-140.26302,0.1,{24},grid24_short_grass
-1.00565,-138.25926,0.1,{24},grid24_short_grass
-1.00565,-136.25551,0.1,{24},grid24_short_grass
-1.00565,-134.25175,0.1,{24},grid24_short_grass
-1.00565,-132.24799,0.1,{24},grid24_short_grass
-1.00565,-130.24423,0.1,{24},grid24_short_grass
-1.00565,-128.24048,0.1,{24},grid24_short_grass
-1.00565,-126.23672,0.1,{24},grid24_short_grass
-1.00565,-124.23296,0.1,{24},grid24_short_grass
-1.00565,-122.22921,0.1,{24},grid24_short_grass
-1.00565,-120.22545,0.1,{24},grid24_short_grass
-1.00565,-118.22169,0.1,{24},grid24_short_grass
-1.00565,-116.21793,0.1,{24},grid24_short_grass
-1.00565,-114.21418,0.1,{24},grid24_short_grass
-1.00565,-112.21042,0.1,{24},grid24_short_grass
-1.00565,-110.20666,0.1,{24},grid24_short_grass
1.00565,-148.27805,0.1,{24},grid24_short_grass
1.00565,-146.27429,0.1,{24},grid24_short_grass
1.00565,-144.27054,0.1,{24},grid24_short_grass
1.00565,-142.26678,0.1,{24},grid24_short_grass
1.00565,-140.26302,0.1,{24},grid24_short_grass
1.00565,-138.25926,0.1,{24},grid24_short_grass
1.00565,-136.25551,0.1,{24},grid24_short_grass
1.00565,-134.25175,0.1,{24},grid24_short_grass
1.00565,-132.24799,0.1,{24},grid24_short_grass
1.00565,-130.24423,0.1,{24},grid24_short_grass
1.00565,-128.24048,0.1,{24},grid24_short_grass
1.00565,-126.23672,0.1,{24},grid24_short_grass
1.00565,-118.22169,0.1,{24},grid24_short_grass
1.00565,-116.21793,0.1,{24},grid24_short_grass
1.00565,-114.21418,0.1,{24},grid24_short_grass
1.00565,-112.21042,0.1,{24},grid24_short_grass
1.00565,-110.20666,0.1,{24},grid24_short_grass
3.01695,-148.27805,0.1,{24},grid24_short_grass
3.01695,-146.27429,0.1,{24},grid24_short_grass
3.01695,-144.27054,0.1,{24},grid24_short_grass
3.01695,-142.26678,0.1,{24},grid24_short_grass
3.01695,-140.26302,0.1,{24},grid24_short_grass
3.01695,-138.25926,0.1,{24},grid24_short_grass
3.01695,-136.25551,0.1,{24},grid24_short_grass
3.01695,-134.25175,0.1,{24},grid24_short_grass
3.01695,-132.24799,0.1,{24},grid24_short_grass
3.01695,-130.24423,0.1,{24},grid24_short_grass
3.01695,-128.24048,0.1,{24},grid24_short_grass
3.01695,-126.23672,0.1,{24},grid24_short_grass
3.01695,-118.22169,0.1,{24},grid24_short_grass
3.01695,-116.21793,0.1,{24},grid24_short_grass
3.01695,-114.21418,0.1,{24},grid24_short_grass
3.01695,-112.21042,0.1,{24},grid24_short_grass
3.01695,-110.20666,0.1,{24},grid24_short_grass
5.02825,-146.27429,0.1,{24},grid24_short_grass
5.02825,-144.27054,0.1,{24},grid24_short_grass
5.02825,-142.26678,0.1,{24},grid24_short_grass
5.02825,-140.26302,0.1,{24},grid24_short_grass
5.02825,-138.25926,0.1,{24},grid24_short_grass
5.02825,-136.25551,0.1,{24},grid24_short_grass
5.02825,-134.25175,0.1,{24},grid24_short_grass
5.02825,-132.24799,0.1,{24},grid24_short_grass
5.02825,-130.24423,0.1,{24},grid24_short_grass
5.02825,-128.24048,0.1,{24},grid24_short_grass
5.02825,-126.23672,0.1,{24},grid24_short_grass
5.02825,-122.22921,0.1,{24},grid24_short_grass
5.02825,-120.22545,0.1,{24},grid24_short_grass
5.02825,-118.22169,0.1,{24},grid24_short_grass
5.02825,-116.21793,0.1,{24},grid24_short_grass
5.02825,-114.21418,0.1,{24},grid24_short_grass
5.02825,-112.21042,0.1,{24},grid24_short_grass
5.02825,-110.20666,0.1,{24},grid24_short_grass
5.02825,-108.2029,0.1,{24},grid24_short_grass
7.03955,-144.27054,0.1,{24},grid24_short_grass
7.03955,-142.26678,0.1,{24},grid24_short_grass
7.03955,-140.26302,0.1,{24},grid24_short_grass
7.03955,-138.25926,0.1,{24},grid24_short_grass
7.03955,-136.25551,0.1,{24},grid24_short_grass
7.03955,-134.25175,0.1,{24},grid24_short_grass
7.03955,-132.24799,0.1,{24},grid24_short_grass
7.03955,-130.24423,0.1,{24},grid24_short_grass
7.03955,-128.24048,0.1,{24},grid24_short_grass
7.03955,-122.22921,0.1,{24},grid24_short_grass
7.03955,-120.22545,0.1,{24},grid24_short_grass
7.03955,-118.22169,0.1,{24},grid24_short_grass
7.03955,-116.21793,0.1,{24},grid24_short_grass
7.03955,-114.21418,0.1,{24},grid24_short_grass
7.03955,-112.21042,0.1,{24},grid24_short_grass
7.03955,-110.20666,0.1,{24},grid24_short_grass
7.03955,-108.2029,0.1,{24},grid24_short_grass
9.05085,-144.27054,0.1,{24},grid24_short_grass
9.05085,-142.26678,0.1,{24},grid24_short_grass
9.05085,-140.26302,0.1,{24},grid24_short_grass
9.05085,-138.25926,0.1,{24},grid24_short_grass
9.05085,-136.25551,0.1,{24},grid24_short_grass
9.05085,-134.25175,0.1,{24},grid24_short_grass
9.05085,-132.24799,0.1,{24},grid24_short_grass
9.05085,-130.24423,0.1,{24},grid24_short_grass
9.05085,-128.24048,0.1,{24},grid24_short_grass
9.05085,-122.22921,0.1,{24},grid24_short_grass
9.05085,-120.22545,0.1,{24},grid24_short_grass
9.05085,-118.22169,0.1,{24},grid24_short_grass
9.05085,-116.21793,0.1,{24},grid24_short_grass
9.05085,-114.21418,0.1,{24},grid24_short_grass
9.05085,-112.21042,0.1,{24},grid24_short_grass
9.05085,-110.20666,0.1,{24},grid24_short_grass
9.05085,-108.2029,0.1,{24},grid24_short_grass
11.06215,-140.26302,0.1,{24},grid24_short_grass
11.06215,-138.25926,0.1,{24},grid24_short_grass
11.06215,-136.25551,0.1,{24},grid24_short_grass
11.06215,-134.25175,0.1,{24},grid24_short_grass
11.06215,-132.24799,0.1,{24},grid24_short_grass
11.06215,-130.24423,0.1,{24},grid24_short_grass
11.06215,-128.24048,0.1,{24},grid24_short_grass
11.06215,-122.22921,0.1,{24},grid24_short_grass
11.06215,-120.22545,0.1,{24},grid24_short_grass
11.06215,-118.22169,0.1,{24},grid24_short_grass
11.06215,-116.21793,0.1,{24},grid24_short_grass
11.06215,-114.21418,0.1,{24},grid24_short_grass
11.06215,-112.21042,0.1,{24},grid24_short_grass
11.06215,-110.20666,0.1,{24},grid24_short_grass
11.06215,-108.2029,0.1,{24},grid24_short_grass
13.07345,-140.26302,0.1,{24},grid24_short_grass
13.07345,-138.25926,0.1,{24},grid24_short_grass
13.07345,-136.25551,0.1,{24},grid24_short_grass
13.07345,-134.25175,0.1,{24},grid24_short_grass
13.07345,-132.24799,0.1,{24},grid24_short_grass
13.07345,-130.24423,0.1,{24},grid24_short_grass
13.07345,-128.24048,0.1,{24},grid24_short_grass
13.07345,-126.23672,0.1,{24},grid24_short_grass
13.07345,-124.23296,0.1,{24},grid24_short_grass
13.07345,-122.22921,0.1,{24},grid24_short_grass
13.07345,-120.22545,0.1,{24},grid24_short_grass
13.07345,-118.22169,0.1,{24},grid24_short_grass
13.07345,-116.21793,0.1,{24},grid24_short_grass
13.07345,-114.21418,0.1,{24},grid24_short_grass
13.07345,-112.21042,0.1,{24},grid24_short_grass
13.07345,-110.20666,0.1,{24},grid24_short_grass
13.07345,-108.2029,0.1,{24},grid24_short_grass
15.08476,-138.25926,0.1,{24},grid24_short_grass
15.08476,-136.25551,0.1,{24},grid24_short_grass
15.08476,-134.25175,0.1,{24},grid24_short_grass
15.08476,-132.24799,0.1,{24},grid24_short_grass
15.08476,-130.24423,0.1,{24},grid24_short_grass
